Unique Form ID (MOJ DIGITAL),Form Reference,Form Title,Agency/Organisation,Form/Guidance/Other,Language,Doc Date,File Name,File Type,Location,Formfinder category,Downloads,Unique Downloads,References,Word Count,Approximate number of pages,Count of references,Number of times that this form is referenced within other forms,Signature,Payment,Attachment,Owner,Processor,End User,Multiple Users on same form,Fields,Internal Logic,Dependencies
1155,D8B,Ateb i ddeiseb ysgaru/diddymu/ymwahanu (cyfreithiol) neu ddirymu / Answer to a divorce/dissolution/(judicial) separation or nullity petition,HMCTS,Form,Welsh,04/2012,d8b-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,#N/A,#N/A,none,257,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1399,N122,Particulars of claim for demotion order / suspension of right to buy,HMCTS,Form,English,04/2010,n122-eng.pdf,PDF,Formfinder,County Court,44,41,none,257,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1932,T383,Application for a Certificate of the Tribunal - Rights of Light Act 1959,HMCTS,Form,English,12/2010,t383-eng.doc,DOC,Formfinder,Lands Chamber (Upper Tribunal),#N/A,#N/A,none,256,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1961,T486,Rhybudd newid cyfreithiwr,HMCTS,Form,Welsh,08/2013,t486-cym.pdf,PDF,Formfinder,Siambr Mewnfudo a Lloches (Uwch Dribiwnlys),#N/A,#N/A,none,256,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
966,CH38,Order for distribution of a Lloyd's Estate,HMCTS,Form,English,02/2016,ch38-eng.doc,DOC,Formfinder,Chancery,83,69,none,255,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1092,D258A,Request for detailed assessment (Legal aid/Legal Services Commission only),HMCTS,Form,English,11/2014,d258a-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,166,142,none,255,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1714,PF164A,Evidence in support of application to the High Court for the registration of a certificate for the enforcement of money provisions of a judgment given in another part of the United Kingdom (rule 74.15),HMCTS,Form,English,04/2016,pf164a-eng.doc,DOC,Formfinder,Queen's Bench,7,7,none,253,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
939,CH13,Executors' / Administrators' account (CPR 64.2(b) and 64 PD paragraph 3),HMCTS,Form,English,02/2016,ch13-eng.doc,DOC,Formfinder,Chancery,42,39,none,252,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1535,N323,Request for Warrant of Control,HMCTS,Form,English,06/2016,n323-eng.pdf,PDF,Formfinder,County Court,4666,4085,none,252,1,0,2,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1549,N344,Request for Warrant of Committal (Judgment summons),HMCTS,Form,English,03/2002,n344-eng.pdf,PDF,Formfinder,County Court,84,74,none,251,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
790,A50,Application for a Placement Order (Section 22 Adoption and Children Act 2002),HMCTS,Form,English,11/2014,a50-eng.pdf,PDF,Formfinder,Adoption,315,282,none,250,1,0,1,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1956,T484,Application notice (Upper Tribunal Immigration and Asylum Chamber),HMCTS,Form,English,06/2016,t484-eng.pdf,PDF,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),1704,1552,none,248,1,0,1,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
385,N149B,Notice of proposed allocation to the fast track,HMCTS,Form,English,04/2013,n149b-eng.pdf,PDF,Formfinder,County Court,134,120,"n181, ex50",247,1,2,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1697,PF130,Form of advertisement of service by an alternative method (rule 6.15),HMCTS,Form,English,04/2016,pf130-eng.doc,DOC,Formfinder,Queen's Bench,6,4,none,247,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1828,SEND15AYP,Expenses claim form - young person,HMCTS,Form,English,08/2016,send15ayp-eng.pdf,PDF,Formfinder,Special Educational Needs and Disability Tribunal,11,11,none,247,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
599,N1(CHFL),Claim form Part 7 (Chancery Division Financial List),HMCTS,Form,English,10/2015,n1(chfl)-eng.pdf,PDF,Formfinder,Chancery,138,124,n1(chfl),246,1,1,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1618,N9C,Admission (unspecified amount and non-money claims),HMCTS,Form,English,04/2006,n9c-eng.pdf,PDF,Formfinder,County Court,2124,1744,none,246,1,0,4,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1732,PF186,Evidence on application to register Assignment of Book Debts (s.344 Insolvency Act 1986; ss.8 and 10 Bills of Sales Act 1878; PD8A para 15B.4),HMCTS,Form,English,04/2016,pf186-eng.doc,DOC,Formfinder,Queen's Bench,8,8,none,245,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1097,D258C,Request for detailed assessment hearing pursuant to an order under Part III of the Solicitors Act 1974,HMCTS,Form,English,11/2014,d258c-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,22,22,none,244,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1082,D180,Tystysgrif y cyfeirir ati yn Erthygl 33 Rheoliad y Cyngor (CE) Rhif 1347/2000 29 Mai 2000 sy'n ymwneud â dyfarniadau mewn materion priodasol / Certificate referred to in Article 33 of Council Regulation (EC) NO. 1347/2000 of 29 May 2000 concerning judgments in matrimonial matters,HMCTS,Form,Welsh,09/2001,d180-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,#N/A,#N/A,none,243,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1130,D63,Judgment summons,HMCTS,Form,English,04/2011,d63-eng.pdf,PDF,Formfinder,Family,150,133,none,243,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
684,PF91,Application for permission to issue a writ of possession (rule 83.13),HMCTS,Form,English,04/2016,pf91-eng.doc,DOC,Formfinder,Queen's Bench,51,47,n244,241,1,1,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1318,IAA,Insolvency act application notice,HMCTS,Form,English,04/2017,iaa-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,5576,4341,none,239,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1376,N1,Claim form (CPR Part 7),HMCTS,Form,English,06/2016,n1-eng.pdf,PDF,Formfinder,County Court,55824,49340,none,238,1,0,12,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1437,N205D,Notice of issue(Probate claim),HMCTS,Form,English,10/2001,n205d-eng.pdf,PDF,Formfinder,Probate,259,237,none,238,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1542,N331,"Notice of withdrawal from possession or payment over of moneys, on notice of receiving or winding-up order",HMCTS,Form,English,04/2014,n331-eng.doc,DOC,Formfinder,County Court,17,16,none,238,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1767,PF7A,"Request for service of document abroad through foreign government, foreign judicial authority or British consular authority (rule 6.43)",HMCTS,Form,English,04/2016,pf7a-eng.doc,DOC,Formfinder,Queen's Bench,13,11,none,238,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
404,N211(CC),Claim form (Part 20),HMCTS,Form,English,04/2014,n211(cc)-eng.pdf,PDF,Formfinder,Commercial Court,168,149,"n211, n211(cc)",237,1,2,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1259,FL404B,Gorchymyn Amddiffyn rhag Priodas dan Orfod,HMCTS,Form,Welsh,06/2014,fl404b-cym.pdf,PDF,Formfinder,Teulu,4,3,none,236,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1516,N285,General form of affidavit,HMCTS,Form,English,04/1999,n285-eng.pdf,PDF,Formfinder,County Court,1253,1115,none,236,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1725,PF180,"Evidence on registration of an Absolute Bill of Sale, Settlement and Deed of Gift (Bills of Sales Act 1878, ss.8 and 10)",HMCTS,Form,English,04/2016,pf180-eng.doc,DOC,Formfinder,Queen's Bench,4,4,none,236,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1772,PF84D,Judgment on application arising from a failure to comply with an order made under rule 3.5(1) (rule 3.5(1) and (5)),HMCTS,Form,English,04/2016,pf84d-eng.doc,DOC,Formfinder,Queen's Bench,3,3,none,236,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
998,Comp 4,Notice of persons intending to appear,HMCTS,Form,English,04/2017,comp-4-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,275,239,none,235,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1496,N258A,Request for detailed assessment (legal aid / Legal Services Commission only),HMCTS,Form,English,04/2013,n258a-eng.pdf,PDF,Formfinder,County Court,428,341,none,235,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1482,N251,Notice of funding of case or claim,HMCTS,Form,English,10/2009,n251-eng.pdf,PDF,Formfinder,County Court,1213,1125,none,234,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1752,PF48,Court record form,HMCTS,Form,English,04/2016,pf48-eng.doc,DOC,Formfinder,Queen's Bench,18,17,none,233,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1770,PF84A,Request for judgment on failure to comply with an order made under rule 3.5(1) (rule 3.5(2)),HMCTS,Form,English,04/2016,pf84a-eng.doc,DOC,Formfinder,Queen's Bench,116,90,none,233,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1012,COP1,Ffurflen gais,HMCTS,Form,Welsh,08/2015,cop1-cym.pdf,PDF,Formfinder,Llys Gwarchod,4,3,none,232,1,0,35,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1776,PF87,Request for issue of Writ of Sequestration (rule 83.9(3)),HMCTS,Form,English,04/2016,pf87-eng.doc,DOC,Formfinder,Queen's Bench,11,10,none,232,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
948,CH21,Order declaring that solicitor has ceased to act,HMCTS,Form,English,06/2017,ch21-eng.doc,DOC,Formfinder,Chancery,18,16,none,231,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
598,N1(CCFL),Claim form Part 7 (Commercial Court Financial List),HMCTS,Form,English,10/2015,n1(ccfl)-eng.pdf,PDF,Formfinder,Commercial Court,70,66,n1(ccfl),230,1,1,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
836,ADM14,Order for sale of a ship,HMCTS,Form,English,03/2002,adm14-eng.pdf,PDF,Formfinder,Admiralty,37,32,none,230,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1699,PF148,Order declaring that solicitor has ceased to act by reason of death etc. (rule 42.4 and PD42 para 4),HMCTS,Form,English,04/2016,pf148-eng.doc,DOC,Formfinder,Queen's Bench,#N/A,#N/A,none,230,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1745,PF29,Interpleader order (1a) - Enforcement Officer to withdraw,HMCTS,Form,English,04/2004,pf29-eng.doc,DOC,Formfinder,Queen's Bench,6,5,none,230,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1717,PF166,"Certificate as to finality, etc. of Arbitration Award for Enforcement Abroad (Arbitration Act 1996, s.58)",HMCTS,Form,English,04/2016,pf166-eng.doc,DOC,Formfinder,Queen's Bench,5,5,none,227,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1960,T486,Notice of change of solicitor,HMCTS,Form,English,08/2013,t486-eng.pdf,PDF,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),329,300,none,226,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
896,C13A,Supplement for an Application for a Special Guardianship Order,HMCTS,Form,English,04/2014,c13a-eng.pdf,PDF,Formfinder,Children Act,1229,1025,none,225,1,0,2,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
952,CH25,Security of receiver or of administrator pending determination of a probate claim (CPR PD57 paragraph 8),HMCTS,Form,English,02/2016,ch25-eng.doc,DOC,Formfinder,Chancery,8,8,none,225,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1408,N143,[Interim] Hospital Order,HMCTS,Form,English,07/2015,n143-eng.pdf,PDF,Formfinder,County Court,14,14,none,225,1,0,1,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
597,N1(CC),Claim form,HMCTS,Form,English,04/2014,n1(cc)-eng.pdf,PDF,Formfinder,Commercial Court,3952,3397,n1(cc),224,1,1,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1311,Gambling - Application for fee remission for companies,Application for fee remission for companies,HMCTS,Form,English,01/2010,gambling-application-for-fee-remission-for-companies-eng.pdf,PDF,Formfinder,Fees and Help with Fees,61,58,none,224,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1607,N87,Final Charging Order (CPR Part 73),HMCTS,Form,English,04/2016,n87-eng.pdf,PDF,Formfinder,County Court,184,166,none,224,1,0,2,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1527,N3,Acknowledgment of service (probate claim),HMCTS,Form,English,10/2007,n3-eng.pdf,PDF,Formfinder,Probate,182,159,none,223,1,0,10,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
907,C18,Supplement for an application for a Recovery Order,HMCTS,Form,English,09/1999,c18-eng.pdf,PDF,Formfinder,Children Act,241,222,none,222,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1251,FGM005,Application for a Warrant of Arrest (Female Genital Mutilation (FGM) Protection Order),HMCTS,Form,English,07/2015,fgm005-eng.pdf,PDF,Formfinder,Family,13,12,none,222,1,0,13,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1500,N258C,Request for detailed assessment hearing pursuant to an order under Part III of the Solicitors Act 1974,HMCTS,Form,English,07/2000,n258c-eng.pdf,PDF,Formfinder,County Court,104,97,none,222,1,0,1,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1254,FGM006,Cais am ganiatâd i wneud cais am Orchymyn Amddiffyn rhag Anffurfio Organau Cenhedlu Benywod (FGM),HMCTS,Form,Welsh,07/2015,fgm006-cym.pdf,PDF,Formfinder,Teulu,1,1,none,221,1,0,15,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
913,C20,Supplement for an application for an order to hold a child in Secure Accommodation,HMCTS,Form,English,08/2016,c20-eng.pdf,PDF,Formfinder,Children Act,181,173,none,220,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1906,T239,Authorise a representative,HMCTS,Form,English,06/2017,t239-eng.pdf,PDF,Formfinder,Tax (First-tier Tribunal),180,169,none,220,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
384,N149A,Notice of proposed allocation to the small claims track,HMCTS,Form,English,04/2013,n149a-eng.pdf,PDF,Formfinder,County Court,567,503,"n180, ex50",219,1,2,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
974,CH5,Order for service out of the jurisdiction,HMCTS,Form,English,03/2017,ch5-eng.doc,DOC,Formfinder,Chancery,37,35,none,219,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
505,COP2,Ffurflen ganiatad,HMCTS,Form,Welsh,10/2013,cop2-cym.pdf,PDF,Formfinder,Llys Gwarchod,#N/A,#N/A,cop1b,218,1,1,20,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1487,N253A,Notice of provisional assessment (general form),HMCTS,Form,English,04/2013,n253a-eng.pdf,PDF,Formfinder,Civil,49,43,none,218,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
424,PF170B,Application for approval of settlement or compromise for a child or protected party in personal injury or Fatal Accidents Act claim after proceedings have been issued (rule 21.10(2) and PD21 paras.6.1 and 7),HMCTS,Form,English,04/2016,pf170b-eng.doc,DOC,Formfinder,Queen's Bench,8,7,"n292, n244",217,1,2,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1693,PF105,Bench Warrant (Failure of witness to attend),HMCTS,Form,English,04/2016,pf105-eng.doc,DOC,Formfinder,Queen's Bench,9,9,none,217,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
398,N208(CHFL),Claim form (Chancery Division Financial List),HMCTS,Form,English,10/2015,n208(chfl)-eng.pdf,PDF,Formfinder,Chancery,136,112,"n208, n208(chfl)",216,1,2,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
502,COP15,Notice that an application form has been issued,HMCTS,Form,English,12/2013,cop15-eng.pdf,PDF,Formfinder,Court of Protection,2678,2403,cop5,216,1,1,11,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1466,N224,Request for service out of England and Wales through the court,HMCTS,Form,English,04/1999,n224-eng.pdf,PDF,Formfinder,County Court,933,794,none,216,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1686,PA8A,Caveat application form,HMCTS,Form,English,03/2017,pa8a-eng.pdf,PDF,Formfinder,Family,4211,3717,none,216,1,0,11,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
503,COP15,Hysbysiad bod ffurflen gais wedi'i chyhoeddi,HMCTS,Form,Welsh,12/2013,cop15-cym.pdf,PDF,Formfinder,Llys Gwarchod,#N/A,#N/A,cop5,215,1,1,11,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1095,D258B,Cais am asesiad manwl (Costau'n daladwy o gronfa ar wahan i Gymorth Cyfreithiol Sifil),HMCTS,Form,Welsh,04/2013,d258b-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,#N/A,#N/A,none,215,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1253,FGM006,Application for leave to apply for a Female Genital Mutilation (FGM) Protection Order,HMCTS,Form,English,07/2015,fgm006-eng.pdf,PDF,Formfinder,Family,74,66,none,215,1,0,15,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1498,N258B,Request for detailed assessment (Costs payable out of a fund other than the Community Legal Service Fund),HMCTS,Form,English,04/2013,n258b-eng.pdf,PDF,Formfinder,County Court,193,141,none,214,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1771,PF84B,Judgment on request arising from failure to comply with an order made under rule 3.5(1) (rule 3.5(2)),HMCTS,Form,English,04/2016,pf84b-eng.doc,DOC,Formfinder,Queen's Bench,21,15,none,214,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1094,D258B,Request for detailed assessment (Costs payable out of a fund other than the Community Legal Service Fund),HMCTS,Form,English,11/2014,d258b-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,18,17,none,213,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1223,EX80A,Legal Aid / Legal Aid Agency assessment certificate,HMCTS,Form,English,04/2013,ex80a-eng.pdf,PDF,Formfinder,Court Costs - Other,913,841,none,213,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
881,Bank 7,Notice of persons intending to appear,HMCTS,Form,English,04/2017,bank-7-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,237,198,none,212,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1104,D5,Hysbysiad I'w arnodi ar ddogfen a gyflwynir yn unol a rheol 6.14 / Notice to be indorsed on document served in accordance with rule 6.14,HMCTS,Form,Welsh,04/2011,d5-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,#N/A,#N/A,none,212,1,0,11,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1690,PF102,Bench Warrant,HMCTS,Form,English,04/2016,pf102-eng.doc,DOC,Formfinder,Queen's Bench,32,26,none,212,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
439,T384,Light Obstruction Notice - Rights of Light Act 1959,HMCTS,Form,English,12/2010,t384-eng.pdf,PDF,Formfinder,Lands Chamber (Upper Tribunal),84,68,"form-a, form a",211,1,2,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1152,D89,Cais am gyflwyno personol gan feili llys / Request for personal service by a court bailiff,HMCTS,Form,Welsh,04/2011,d89-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,#N/A,#N/A,none,211,1,0,7,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1397,N121,Particulars of claim (Trespassers),HMCTS,Form,English,10/2001,n121-eng.pdf,PDF,Formfinder,County Court,641,575,none,211,1,0,1,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1457,N213,Acknowledgment of service(Part 20 claim),HMCTS,Form,English,10/2008,n213-eng.pdf,PDF,Formfinder,Mercantile Court,191,160,none,211,1,0,1,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1852,SEND8,Withdrawal of appeal or claim,HMCTS,Form,English,10/2015,send8-eng.pdf,PDF,Formfinder,Special Educational Needs and Disability Tribunal,446,414,none,211,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
673,PF26,Interpleader application by an Enforcement Officer,HMCTS,Form,English,04/2004,pf26-eng.doc,DOC,Formfinder,Queen's Bench,2,2,n244,210,1,1,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
676,PF43,Application for security for costs under rule 25.12 and 25.13,HMCTS,Form,English,04/2016,pf43-eng.doc,DOC,Formfinder,Queen's Bench,25,23,n244,210,1,1,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
793,A51,Application for variation of a placement order (Section 23 Adoption and Children Act 2002),HMCTS,Form,English,11/2014,a51-eng.pdf,PDF,Formfinder,Adoption,36,33,none,210,1,0,1,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
914,C20,Atodiad i gais am orchymyn i gadw plentyn mewn Llety Diogel,HMCTS,Form,Welsh,08/2016,c20-cym.pdf,PDF,Formfinder,Deddf plant,#N/A,#N/A,none,210,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
959,CH31,Tomlin order - 1975 Act,HMCTS,Form,English,02/2016,ch31-eng.doc,DOC,Formfinder,Chancery,78,64,none,210,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1300,FP5,Acknowledgment of service. Application under Part 19 of the Family Procedure Rules 2010,HMCTS,Form,English,04/2011,fp5-eng.pdf,PDF,Formfinder,Family,134,124,none,209,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1769,PF83,Judgment on non-attendance of party at trial (rule 39.3 and PD39A paragraph 2),HMCTS,Form,English,04/2016,pf83-eng.doc,DOC,Formfinder,Queen's Bench,2,2,none,209,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
680,PF8,"Standard 'Unless' Order or other Order upon failure to file directions questionnaire (rule 26.3, PD 26 para. 2.5, and Form N181)",HMCTS,Form,English,04/2016,pf8-eng.doc,DOC,Formfinder,Queen's Bench,157,128,n181,208,1,1,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1271,Form 112,Certificate annexed to a sealed copy of judgment of the High Court or of the County Court for enforcement of non-money provisions in Scotland or Northern Ireland (s.18 of and Schedule 7 to the Civil Jurisdiction and Judgments Act 1982) (CPR 74.18 and PD 74A para.8.3),HMCTS,Form,English,04/2016,form-112-eng.doc,DOC,Formfinder,County Court,33,31,none,208,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1783,PF97,QB order for sale by an Enforcement Officer by private contract,HMCTS,Form,English,04/2004,pf97-eng.doc,DOC,Formfinder,Queen's Bench,11,9,none,208,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1009,COP DLE,Colli Rhyddid - Cydnabyddiad cyflwyno/hysbysu,HMCTS,Form,Welsh,04/2009,cop-dle-cym.pdf,PDF,Formfinder,Llys Gwarchod,#N/A,#N/A,none,206,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1252,FGM005,Cais am Warant Arestio,HMCTS,Form,Welsh,07/2015,fgm005-cym.pdf,PDF,Formfinder,Teulu,1,1,none,206,1,0,13,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
962,CH34,Order for claimant to be defendant: Inheritance (provision for family and dependants) Act 1975,HMCTS,Form,English,02/2016,ch34-eng.doc,DOC,Formfinder,Chancery,11,10,none,204,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1735,PF198,Order for transfer from the Royal Courts of Justice to a district registry or vice-versa or from one district registry to another (rule 30.2(4)),HMCTS,Form,English,04/2016,pf198-eng.doc,DOC,Formfinder,Queen's Bench,6,6,none,204,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1723,PF177,Order for partnership membership statement (PD7A para 5B),HMCTS,Form,English,04/2016,pf177-eng.doc,DOC,Formfinder,Queen's Bench,#N/A,#N/A,none,203,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
438,T384,Light Obstruction Notice - Rights of Light Act 1959,HMCTS,Form,English,12/2010,t384-eng.doc,DOC,Formfinder,Lands Chamber (Upper Tribunal),#N/A,#N/A,"form-a, form a",202,1,2,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
678,PF57,"Application for further information or clarification (Rule 18 and Practice Direction 18, para 5)",HMCTS,Form,English,04/2016,pf57-eng.doc,DOC,Formfinder,Queen's Bench,17,9,n244,202,1,1,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1448,N210A,Acknowledgment of service (Part 8 costs - only claim),HMCTS,Form,English,12/2002,n210a-eng.pdf,PDF,Formfinder,County Court,783,619,none,201,1,0,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
1453,N211,Ffurflen hawlio (Hawliadau ychwanegol - RTS Rhan 20) / Claim form (Additional claims - CPR Part 20),HMCTS,Form,Welsh,06/2016,n211-bil.pdf,PDF,Formfinder,County Court,#N/A,#N/A,none,201,1,0,0,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
918,C4,Application for an order for disclosure of a child's whereabouts,HMCTS,Form,English,09/1999,c4-eng.pdf,PDF,Formfinder,Children Act,1149,988,none,200,1,0,1,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
397,N208(CCFL),Claim form (Commercial Court Financial List),HMCTS,Form,English,10/2015,n208(ccfl)-eng.pdf,PDF,Formfinder,Commercial Court,117,99,"n208, n208(ccfl)",199,1,2,0,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
895,C13,Supplement for an application for a Care or Supervision Order,HMCTS,Form,English,09/1999,c13-eng.pdf,PDF,Formfinder,Children Act,99,90,none,199,1,0,2,NA,0,TRUE,NA,NA,NA,NA,NA,NA,NA
508,COP4,Datganiad dirprwy / Deputy's declaration,HMCTS,Form,Welsh,03/2010,cop4-bil.pdf,PDF,Formfinder,Court of Protection,#N/A,#N/A,cop1,197,1,1,1,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA
